stn    time           pva200d0
RAG    20180309            4.9
RAG    20180310            6.2
RAG    20180311            7.5
RAG    20180312            8.0
RAG    20180313            7.4
RAG    20180314            6.7
RAG    20180315            5.3
RAG    20180316            7.2
RAG    20180317            7.1
RAG    20180318            5.7
RAG    20180319            4.9
RAG    20180320            4.1
RAG    20180321            4.2
RAG    20180322            3.9
RAG    20180323            5.5
RAG    20180324            4.3
RAG    20180325            4.7
RAG    20180326            6.6
RAG    20180327            6.7
RAG    20180328            8.7
RAG    20180329            7.8
RAG    20180330            7.4
RAG    20180331            7.1
RAG    20180401            6.4
RAG    20180402            5.1
RAG    20180403            6.3
RAG    20180404            7.1
RAG    20180405            8.0
RAG    20180406            6.1
RAG    20180407            5.9
RAG    20180408            6.5
RAG    20180409            7.2
RAG    20180410            6.7
RAG    20180411            5.8
RAG    20180412            7.7
RAG    20180413            5.9
RAG    20180414            6.7
RAG    20180415            8.8
RAG    20180416           11.3
RAG    20180417            9.8
RAG    20180418            8.4
RAG    20180419            7.6
RAG    20180420            8.6
RAG    20180421            8.4
RAG    20180422            8.8
RAG    20180423           10.9
RAG    20180424           12.2
RAG    20180425           11.2
RAG    20180426            9.3
RAG    20180427            9.3
RAG    20180428            9.1
RAG    20180429            9.2
RAG    20180430            7.5
RAG    20180501            8.8
RAG    20180502           10.0
RAG    20180503           10.9
RAG    20180504           12.6
RAG    20180505           13.4
RAG    20180506           12.6
RAG    20180507           12.0
RAG    20180508           10.6
RAG    20180509           11.1
RAG    20180510           10.9
RAG    20180511           12.2
RAG    20180512           11.5
RAG    20180513           11.7
RAG    20180514           11.4
RAG    20180515           10.9
RAG    20180516           11.2
RAG    20180517           12.0
RAG    20180518           11.3
RAG    20180519           11.8
RAG    20180520           12.6
RAG    20180521           11.8
RAG    20180522           12.8
RAG    20180523           14.6
RAG    20180524           14.7
RAG    20180525           12.8
RAG    20180526           13.2
RAG    20180527           15.6
RAG    20180528           12.1
RAG    20180529           15.2
RAG    20180530           13.7
RAG    20180531           15.4
RAG    20180601           14.4
RAG    20180602           14.6
RAG    20180603           14.6
RAG    20180604           15.1
RAG    20180605           15.9
RAG    20180606           15.9
RAG    20180607           17.0
RAG    20180608           16.7
RAG    20180609           16.9
RAG    20180610           17.0
RAG    20180611           17.6
RAG    20180612           17.1
RAG    20180613           13.3
RAG    20180614           11.6
RAG    20180615           11.5
RAG    20180616           12.5
RAG    20180617           14.1
RAG    20180618           15.3
RAG    20180619           14.5
RAG    20180620           15.7
RAG    20180621           16.1
RAG    20180622            9.1
RAG    20180623            9.3
RAG    20180624           11.2
RAG    20180625           11.5
RAG    20180626           10.9
RAG    20180627           12.2
RAG    20180628           11.8
RAG    20180629           15.3
RAG    20180630           15.7
RAG    20180701           15.7
RAG    20180702           16.4
RAG    20180703           17.7
RAG    20180704           16.9
RAG    20180705           15.8
RAG    20180706           16.7
RAG    20180707           14.5
RAG    20180708           13.1
RAG    20180709           13.2
RAG    20180710           13.2
RAG    20180711           12.4
RAG    20180712           11.6
RAG    20180713           12.4
RAG    20180714           14.9
RAG    20180715           15.5
RAG    20180716           13.9
RAG    20180717           14.2
RAG    20180718           12.5
RAG    20180719           12.9
RAG    20180720           16.6
RAG    20180721           16.9
RAG    20180722           16.5
RAG    20180723           17.3
RAG    20180724           15.8
RAG    20180725           14.7
RAG    20180726           14.4
RAG    20180727           15.0
RAG    20180728           16.9
RAG    20180729           15.8
RAG    20180730           15.9
RAG    20180731           15.6
RAG    20180801           17.1
RAG    20180802           20.0
RAG    20180803           19.7
RAG    20180804           17.8
RAG    20180805           17.1
RAG    20180806           18.6
RAG    20180807           16.4
RAG    20180808           16.4
RAG    20180809           15.8
RAG    20180810           14.9
RAG    20180811           14.0
RAG    20180812           15.0
RAG    20180813           16.1
RAG    20180814           17.0
RAG    20180815           15.1
RAG    20180816           14.3
RAG    20180817           14.9
RAG    20180818           17.6
RAG    20180819           18.0
RAG    20180820           16.9
RAG    20180821           17.0
RAG    20180822           16.8
RAG    20180823           18.1
RAG    20180824           16.9
RAG    20180825           12.2
RAG    20180826            9.3
RAG    20180827           10.0
RAG    20180828           13.1
RAG    20180829           15.3
RAG    20180830           15.8
RAG    20180831           15.2
RAG    20180901           12.9
RAG    20180902           13.1
RAG    20180903           14.2
RAG    20180904           13.3
RAG    20180905           14.3
RAG    20180906           15.5
RAG    20180907           16.1
RAG    20180908           14.8
RAG    20180909           14.4
RAG    20180910           14.3
RAG    20180911           14.3
RAG    20180912           14.1
RAG    20180913           17.6
RAG    20180914           16.8
RAG    20180915           15.5
RAG    20180916           15.9
RAG    20180917           15.0
RAG    20180918           14.9
RAG    20180919           15.0
RAG    20180920           13.9
RAG    20180921           13.6
RAG    20180922           11.6
RAG    20180923           15.6
RAG    20180924            8.8
RAG    20180925            8.0
RAG    20180926            9.0
RAG    20180927            9.6
RAG    20180928           10.9
RAG    20180929           11.5
RAG    20180930           11.4
RAG    20181001           10.1
RAG    20181002            8.6
RAG    20181003           10.6
RAG    20181004           11.1
RAG    20181005           10.8
RAG    20181006           10.4
RAG    20181007           11.9
RAG    20181008           12.6
RAG    20181009           12.6
RAG    20181010            9.3
RAG    20181011            9.2
RAG    20181012           11.2
RAG    20181013           10.8
RAG    20181014            7.1
RAG    20181015            7.6
RAG    20181016            8.6
RAG    20181017            9.0
RAG    20181018           10.3
RAG    20181019           10.7
RAG    20181020           10.4
RAG    20181021            9.3
RAG    20181022            7.8
RAG    20181023            8.2
RAG    20181024           10.3
RAG    20181025           10.9
RAG    20181026            9.4
RAG    20181027            8.3
RAG    20181028            6.7
RAG    20181029            8.3
RAG    20181030            6.7
RAG    20181031            6.4
RAG    20181101            8.5
RAG    20181102            9.1
RAG    20181103            9.6
RAG    20181104            9.5
